,Site,TempOut,OutHum,DewPt,WindSpeed,WindRun,WindChill,HeatIndex,THWIndex,Bar,Rain,RainRate,SolarRad,SolarEnergy,P_GEN,Temp_Pressure_ratio,Humidity_Radiation_ratio
9855,Forest Road,14.2,73.0,9.4,0,0.0,14.2,13.8,13.8,756.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.018760734575241116,inf
9856,Forest Road,13.4,76.0,9.3,0,0.0,13.4,13.2,13.2,757.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.017701453104359315,inf
9857,Forest Road,12.8,79.0,9.2,0,0.0,12.8,12.6,12.6,757.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.01690885072655218,inf
9858,Forest Road,12.8,80.0,9.5,0,0.0,12.8,12.7,12.7,757.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.01690661735569938,inf
9859,Forest Road,12.3,83.0,9.5,0,0.0,12.3,12.2,12.2,757.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.01624405705229794,inf
9860,Forest Road,12.4,81.0,9.3,0,0.0,12.4,12.3,12.3,757.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.016376122556788168,inf
9861,Forest Road,12.1,81.0,8.9,0,0.0,12.1,11.9,11.9,757.3,0.0,0.0,0.0,0.0,0.000364741641337386,0.0159778159249967,inf
9862,Forest Road,11.8,82.0,8.9,1,0.5,11.8,11.7,11.7,757.3,0.0,0.0,0.0,0.0,0.000364741641337386,0.015581671728509178,inf
9863,Forest Road,11.6,81.0,8.5,1,0.5,11.6,11.5,11.5,757.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.015319598520866349,inf
9864,Forest Road,11.6,79.0,8.0,1,0.5,11.6,11.4,11.4,757.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.015319598520866349,inf
9865,Forest Road,11.4,79.0,7.9,0,0.0,11.4,11.3,11.3,757.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.015055467511885894,inf
9866,Forest Road,10.6,81.0,7.5,1,0.5,10.6,10.6,10.6,757.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.013998943475964077,inf
9867,Forest Road,10.0,82.0,7.1,1,0.5,10.0,10.0,10.0,757.3,0.0,0.0,0.0,0.0,0.000364741641337386,0.01320480654958405,inf
9868,Forest Road,9.7,83.0,7.0,1,0.5,9.7,9.7,9.7,757.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.012810353935552032,inf
9869,Forest Road,9.3,84.0,6.7,1,0.5,9.3,9.3,9.3,757.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.012278848692896754,inf
9870,Forest Road,8.9,85.0,6.5,1,0.5,8.9,8.9,8.9,757.5,0.0,0.0,0.0,0.0,0.002370820668693009,0.01174917491749175,inf
9871,Forest Road,8.8,86.0,6.6,1,0.5,8.8,8.8,8.8,757.6,0.0,0.0,1.0,0.04,0.011671732522796352,0.011615628299894404,86.0
9872,Forest Road,8.9,86.0,6.7,1,0.5,8.9,8.9,8.9,757.7,0.0,0.0,11.0,0.47,0.018784194528875378,0.011746073643922397,7.818181818181818
9873,Forest Road,9.4,84.0,6.8,1,0.5,9.4,9.4,9.4,757.8,0.0,0.0,22.0,0.95,0.051610942249240115,0.012404328318817631,3.8181818181818183
9874,Forest Road,9.8,83.0,7.1,2,1.0,9.8,9.8,9.8,757.9,0.0,0.0,30.0,1.29,0.10577507598784194,0.01293046576065444,2.7666666666666666
9875,Forest Road,10.7,81.0,7.5,2,1.0,10.7,10.6,10.6,758.0,0.0,0.0,45.0,1.94,0.15993920972644377,0.014116094986807387,1.8
9876,Forest Road,11.6,79.0,8.0,2,1.0,11.6,11.4,11.4,758.2,0.0,0.0,40.0,1.72,0.17872340425531916,0.015299393299920864,1.975
9877,Forest Road,12.5,75.0,8.2,2,1.0,12.5,12.2,12.2,758.2,0.0,0.0,46.0,1.98,0.26662613981762917,0.016486415193880243,1.6304347826086956
9878,Forest Road,13.2,73.0,8.5,3,1.5,13.2,12.8,12.8,758.2,0.0,0.0,52.0,2.24,0.26990881458966565,0.017409654444737535,1.4038461538461537
9879,Forest Road,13.9,67.0,7.9,3,1.5,13.9,13.4,13.4,758.2,0.0,0.0,73.0,3.14,0.34249240121580543,0.018332893695594828,0.9178082191780822
9880,Forest Road,14.5,64.0,7.8,3,1.5,14.5,13.9,13.9,758.3,0.0,0.0,349.0,15.01,0.3353799392097264,0.01912171963602796,0.1833810888252149
9881,Forest Road,15.1,60.0,7.4,4,2.0,15.1,14.4,14.4,758.4,0.0,0.0,661.0,28.43,0.12948328267477202,0.019910337552742616,0.0907715582450832
9882,Forest Road,15.7,57.0,7.2,4,2.0,15.7,14.9,14.9,758.3,0.0,0.0,433.0,18.62,0.1019452887537994,0.020704206778319925,0.13163972286374134
9883,Forest Road,15.7,56.0,7.0,4,2.0,15.7,14.9,14.9,758.3,0.0,0.0,400.0,17.2,0.11525835866261398,0.020704206778319925,0.14
9884,Forest Road,15.4,57.0,6.9,3,1.5,15.4,14.6,14.6,758.3,0.0,0.0,148.0,6.36,0.26060790273556234,0.020308584992746934,0.38513513513513514
9885,Forest Road,15.7,54.0,6.4,2,1.0,15.7,14.8,14.8,758.3,0.0,0.0,197.0,8.47,0.0835258358662614,0.020704206778319925,0.27411167512690354
9886,Forest Road,18.1,44.0,5.6,2,1.0,18.1,16.8,16.8,758.2,0.0,0.0,654.0,28.13,0.06711246200607902,0.023872329200738594,0.0672782874617737
9887,Forest Road,16.8,46.0,5.1,3,1.5,16.8,15.6,15.6,758.1,0.0,0.0,188.0,8.09,0.5000607902735562,0.0221606648199446,0.24468085106382978
9888,Forest Road,16.3,50.0,5.9,4,2.0,16.3,15.2,15.2,758.2,0.0,0.0,146.0,6.28,0.2673556231003039,0.021498285412819836,0.3424657534246575
9889,Forest Road,18.0,47.0,6.5,4,2.0,18.0,16.9,16.9,758.2,0.0,0.0,480.0,20.64,0.16905775075987842,0.02374043787918755,0.09791666666666667
9890,Forest Road,18.2,43.0,5.4,5,2.5,18.2,16.8,16.8,758.2,0.0,0.0,541.0,23.27,0.26370820668693007,0.02400422052228963,0.07948243992606285
9891,Forest Road,17.2,48.0,6.1,4,2.0,17.2,16.0,16.0,758.3,0.0,0.0,178.0,7.65,0.10431610942249239,0.022682315706184886,0.2696629213483146
9892,Forest Road,17.7,47.0,6.2,3,1.5,17.7,16.5,16.5,758.2,0.0,0.0,234.0,10.06,0.1351367781155015,0.02334476391453442,0.20085470085470086
9893,Forest Road,17.2,48.0,6.1,4,2.0,17.2,16.1,16.1,758.3,0.0,0.0,159.0,6.84,0.0468693009118541,0.022682315706184886,0.3018867924528302
9894,Forest Road,17.3,50.0,6.8,4,2.0,17.3,16.2,16.2,758.4,0.0,0.0,173.0,7.44,0.0443161094224924,0.02281118143459916,0.28901734104046245
9895,Forest Road,16.8,50.0,6.3,4,2.0,16.8,15.8,15.8,758.5,0.0,0.0,140.0,6.02,0.06237082066869301,0.022148978246539223,0.35714285714285715
9896,Forest Road,16.6,51.0,6.4,4,2.0,16.6,15.6,15.6,758.6,0.0,0.0,91.0,3.91,0.011306990881458966,0.021882414974953864,0.5604395604395604
9897,Forest Road,16.4,52.0,6.5,3,1.5,16.4,15.4,15.4,758.8,0.0,0.0,64.0,2.75,0.000547112462006079,0.021613073273589876,0.8125
9898,Forest Road,15.9,55.0,6.9,2,1.0,15.9,15.1,15.1,758.9,0.0,0.0,35.0,1.51,0.000364741641337386,0.020951376993016208,1.5714285714285714
9899,Forest Road,15.4,58.0,7.2,1,0.5,15.4,14.7,14.7,759.2,0.0,0.0,9.0,0.39,0.000364741641337386,0.020284510010537406,6.444444444444445
9900,Forest Road,15.1,60.0,7.3,1,0.5,15.1,14.3,14.3,759.5,0.0,0.0,0.0,0.0,0.000364741641337386,0.01988150098749177,inf
9901,Forest Road,14.7,62.0,7.5,0,0.0,14.7,14.1,14.1,759.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.01934974331973147,inf
9902,Forest Road,14.8,62.0,7.6,0,0.0,14.8,14.2,14.2,760.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.019473684210526317,inf
9903,Forest Road,14.0,65.0,7.5,0,0.0,14.0,13.4,13.4,760.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.018418629127746347,inf
9904,Forest Road,13.1,69.0,7.5,0,0.0,13.1,12.7,12.7,760.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.017232307287555905,inf
9905,Forest Road,12.6,71.0,7.4,0,0.0,12.6,12.2,12.2,760.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.01657022619673856,inf
9906,Forest Road,11.7,72.0,6.8,0,0.0,11.7,11.4,11.4,760.5,0.0,0.0,0.0,0.0,0.000364741641337386,0.015384615384615384,inf
9907,Forest Road,11.5,73.0,6.8,0,0.0,11.5,11.2,11.2,760.5,0.0,0.0,0.0,0.0,0.000364741641337386,0.015121630506245891,inf
9908,Forest Road,11.3,73.0,6.7,0,0.0,11.3,11.1,11.1,760.5,0.0,0.0,0.0,0.0,0.000364741641337386,0.014858645627876399,inf
9909,Forest Road,10.8,76.0,6.7,0,0.0,10.8,10.6,10.6,760.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.014197449717365584,inf
9910,Forest Road,10.3,78.0,6.7,0,0.0,10.3,10.3,10.3,760.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.01354016037859866,inf
9911,Forest Road,9.9,80.0,6.6,0,0.0,9.9,9.9,9.9,760.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.013010908135103168,inf
9912,Forest Road,9.7,81.0,6.6,0,0.0,9.7,9.7,9.7,761.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.012746386333771353,inf
9913,Forest Road,9.4,81.0,6.3,0,0.0,9.4,9.4,9.4,761.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.012352168199737189,inf
9914,Forest Road,9.0,83.0,6.3,1,0.5,9.0,9.0,9.0,760.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.011828098304639243,inf
9915,Forest Road,8.8,83.0,6.1,0,0.0,8.8,8.8,8.8,760.8,0.0,0.0,0.0,0.0,0.000364741641337386,0.01156677181913775,inf
9916,Forest Road,8.5,84.0,5.9,0,0.0,8.5,8.5,8.5,760.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.011170981732159285,inf
9917,Forest Road,8.1,86.0,5.9,1,0.5,8.1,8.1,8.1,761.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.01064388961892247,inf
9918,Forest Road,7.7,87.0,5.6,1,0.5,7.7,7.7,7.7,761.3,0.0,0.0,0.0,0.0,0.0038297872340425534,0.010114278208327861,inf
9919,Forest Road,7.7,88.0,5.9,1,0.5,7.7,7.8,7.8,761.3,0.0,0.0,1.0,0.04,0.015319148936170214,0.010114278208327861,88.0
9920,Forest Road,7.7,88.0,5.8,1,0.5,7.7,7.7,7.7,761.5,0.0,0.0,13.0,0.56,0.027537993920972642,0.010111621799080761,6.769230769230769
9921,Forest Road,8.1,88.0,6.2,1,0.5,8.1,8.1,8.1,761.6,0.0,0.0,26.0,1.12,0.056899696048632216,0.010635504201680671,3.3846153846153846
9922,Forest Road,8.7,87.0,6.7,1,0.5,8.7,8.8,8.8,761.7,0.0,0.0,38.0,1.63,0.11598784194528876,0.011421819614021266,2.289473684210526
9923,Forest Road,9.7,85.0,7.3,1,0.5,9.7,9.7,9.7,761.7,0.0,0.0,48.0,2.06,0.14699088145896658,0.012734672443219113,1.7708333333333333
9924,Forest Road,10.8,82.0,7.8,1,0.5,10.8,10.7,10.7,761.8,0.0,0.0,64.0,2.75,0.18401215805471122,0.01417694933053295,1.28125
9925,Forest Road,12.1,79.0,8.5,1,0.5,12.1,11.9,11.9,761.9,0.0,0.0,87.0,3.74,0.2420060790273556,0.015881349258432865,0.9080459770114943
9926,Forest Road,13.3,70.0,7.9,1,0.5,13.3,12.8,12.8,761.9,0.0,0.0,82.0,3.53,0.29343465045592704,0.01745635910224439,0.8536585365853658
9927,Forest Road,14.1,64.0,7.3,2,1.0,14.1,13.4,13.4,762.0,0.0,0.0,103.0,4.43,0.3403039513677812,0.018503937007874015,0.6213592233009708
9928,Forest Road,14.9,62.0,7.7,2,1.0,14.9,14.2,14.2,761.9,0.0,0.0,314.0,13.5,0.18857142857142858,0.01955637222732642,0.19745222929936307
9929,Forest Road,15.9,58.0,7.7,2,1.0,15.9,15.2,15.2,761.8,0.0,0.0,619.0,26.62,0.2684498480243161,0.020871619847729065,0.09369951534733441
9930,Forest Road,15.9,55.0,6.9,2,1.0,15.9,15.1,15.1,761.7,0.0,0.0,246.0,10.58,0.15848024316109421,0.020874359984245767,0.22357723577235772
9931,Forest Road,16.3,53.0,6.7,2,1.0,16.3,15.3,15.3,761.6,0.0,0.0,291.0,12.51,0.3280851063829787,0.021402310924369748,0.18213058419243985
9932,Forest Road,16.7,51.0,6.5,2,1.0,16.7,15.7,15.7,761.5,0.0,0.0,320.0,13.76,0.18127659574468086,0.021930400525279052,0.159375
9933,Forest Road,17.4,49.0,6.6,2,1.0,17.4,16.3,16.3,761.5,0.0,0.0,310.0,13.33,0.13240121580547112,0.02284963887065003,0.15806451612903225
9934,Forest Road,16.9,50.0,6.4,2,1.0,16.9,15.8,15.8,761.5,0.0,0.0,242.0,10.41,0.07878419452887538,0.022193040052527903,0.2066115702479339
9935,Forest Road,17.5,47.0,6.1,1,0.5,17.5,16.3,16.3,761.3,0.0,0.0,208.0,8.95,0.26243161094224926,0.022986995928017867,0.22596153846153846
9936,Forest Road,17.2,49.0,6.4,2,1.0,17.2,16.1,16.1,761.2,0.0,0.0,199.0,8.56,0.11617021276595745,0.022595901208617968,0.24623115577889448
9937,Forest Road,18.4,48.0,7.2,1,0.5,18.4,17.3,17.3,761.0,0.0,0.0,254.0,10.92,0.1351367781155015,0.024178712220762153,0.1889763779527559
9938,Forest Road,18.2,46.0,6.4,2,1.0,18.2,17.0,17.0,760.9,0.0,0.0,265.0,11.4,0.06492401215805471,0.02391904323827047,0.17358490566037735
9939,Forest Road,18.4,46.0,6.6,2,1.0,18.4,17.2,17.2,760.7,0.0,0.0,218.0,9.38,0.0417629179331307,0.024188247666622843,0.21100917431192662
9940,Forest Road,18.2,45.0,6.0,2,1.0,18.2,16.9,16.9,760.5,0.0,0.0,166.0,7.14,0.1274772036474164,0.02393162393162393,0.2710843373493976
9941,Forest Road,17.9,45.0,5.8,2,1.0,17.9,16.7,16.7,760.4,0.0,0.0,111.0,4.77,0.08261398176291794,0.023540241977906363,0.40540540540540543
9942,Forest Road,18.8,43.0,6.0,1,0.5,18.8,17.6,17.6,760.3,0.0,0.0,205.0,8.82,0.04212765957446809,0.024727081415230834,0.2097560975609756
9943,Forest Road,18.2,45.0,6.0,2,1.0,18.2,16.9,16.9,760.1,0.0,0.0,160.0,6.88,0.032462006079027356,0.023944217866070254,0.28125
9944,Forest Road,18.1,45.0,5.9,1,0.5,18.1,16.8,16.8,760.0,0.0,0.0,116.0,4.99,0.008753799392097264,0.023815789473684214,0.3879310344827586
9945,Forest Road,17.4,48.0,6.3,1,0.5,17.4,16.3,16.3,760.0,0.0,0.0,66.0,2.84,0.000364741641337386,0.022894736842105263,0.7272727272727273
9946,Forest Road,17.2,49.0,6.4,1,0.5,17.2,16.1,16.1,759.9,0.0,0.0,39.0,1.68,0.000364741641337386,0.02263455717857613,1.2564102564102564
9947,Forest Road,16.8,51.0,6.6,0,0.0,16.8,15.8,15.8,760.0,0.0,0.0,9.0,0.39,0.000364741641337386,0.02210526315789474,5.666666666666667
9948,Forest Road,16.1,58.0,7.8,1,0.5,16.1,15.3,15.3,760.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.021181423496908304,inf
9949,Forest Road,15.6,62.0,8.3,1,0.5,15.6,14.9,14.9,760.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.0205236153137745,inf
9950,Forest Road,15.2,63.0,8.2,2,1.0,15.2,14.6,14.6,760.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.019997368767267463,inf
9951,Forest Road,14.9,65.0,8.4,1,0.5,14.9,14.4,14.4,760.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.019602683857387185,inf
9952,Forest Road,14.3,68.0,8.5,1,0.5,14.3,13.8,13.8,760.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.018815789473684213,inf
9953,Forest Road,14.0,69.0,8.4,1,0.5,14.0,13.6,13.6,760.0,0.0,0.0,0.0,0.0,0.000364741641337386,0.018421052631578946,inf
9954,Forest Road,13.9,71.0,8.7,1,0.5,13.9,13.5,13.5,759.8,0.0,0.0,0.0,0.0,0.000364741641337386,0.01829428797051856,inf
9955,Forest Road,13.9,71.0,8.8,0,0.0,13.9,13.6,13.6,759.6,0.0,0.0,0.0,0.0,0.000364741641337386,0.01829910479199579,inf
9956,Forest Road,13.8,72.0,8.8,0,0.0,13.8,13.4,13.4,759.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.01817224124308665,inf
9957,Forest Road,13.7,73.0,8.9,0,0.0,13.7,13.3,13.3,759.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.01804531085353003,inf
9958,Forest Road,13.3,76.0,9.2,0,0.0,13.3,13.1,13.1,759.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.01752074825451192,inf
9959,Forest Road,13.1,78.0,9.4,1,0.5,13.1,12.9,12.9,758.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.01726182632757939,inf
9960,Forest Road,13.2,80.0,9.8,0,0.0,13.2,13.0,13.0,758.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.017398181099248712,inf
9961,Forest Road,13.6,78.0,9.8,0,0.0,13.6,13.4,13.4,758.6,0.0,0.0,0.0,0.0,0.000364741641337386,0.01792776166622726,inf
9962,Forest Road,13.5,79.0,9.9,0,0.0,13.5,13.3,13.3,758.4,0.0,0.0,0.0,0.0,0.000364741641337386,0.017800632911392406,inf
9963,Forest Road,13.7,80.0,10.3,0,0.0,13.7,13.5,13.5,758.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.018071494525788153,inf
9964,Forest Road,13.7,80.0,10.3,0,0.0,13.7,13.5,13.5,757.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.018076263359282228,inf
9965,Forest Road,13.6,80.0,10.2,0,0.0,13.6,13.4,13.4,757.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.01794905635475782,inf
9966,Forest Road,13.8,84.0,11.1,0,0.0,13.8,13.7,13.7,757.4,0.0,0.0,0.0,0.0,0.000547112462006079,0.018220227092685504,inf
9967,Forest Road,13.7,85.0,11.2,0,0.0,13.7,13.6,13.6,757.4,0.0,0.0,0.0,0.0,0.010759878419452886,0.018088196461579085,inf
9968,Forest Road,13.6,86.0,11.3,0,0.0,13.6,13.5,13.5,757.0,0.0,0.0,6.0,0.26,0.012218844984802432,0.01796565389696169,14.333333333333334
9969,Forest Road,13.6,86.0,11.3,0,0.0,13.6,13.6,13.6,756.8,0.0,0.0,25.0,1.08,0.007659574468085107,0.017970401691331926,3.44
9970,Forest Road,13.8,85.0,11.3,0,0.0,13.8,13.7,13.7,756.7,0.0,0.0,32.0,1.38,0.05015197568389058,0.0182370820668693,2.65625
9971,Forest Road,14.1,85.0,11.6,0,0.0,14.1,14.0,14.0,756.7,0.0,0.0,28.0,1.2,0.028085106382978724,0.018633540372670804,3.0357142857142856
9972,Forest Road,14.4,84.0,11.8,0,0.0,14.4,14.4,14.4,756.4,0.0,0.0,66.0,2.84,0.039209726443768994,0.019037546271813855,1.2727272727272727
9973,Forest Road,14.9,83.0,12.1,0,0.0,14.9,14.9,14.9,756.3,0.0,0.0,84.0,3.61,0.03811550151975684,0.019701176781700386,0.9880952380952381
9974,Forest Road,15.1,77.0,11.1,1,0.5,15.1,14.9,14.9,756.1,0.0,0.0,82.0,3.53,0.03939209726443769,0.019970903319666708,0.9390243902439024
9975,Forest Road,15.4,80.0,12.0,1,0.5,15.4,15.4,15.4,755.9,0.0,0.0,83.0,3.57,0.043586626139817626,0.02037306522026723,0.963855421686747
9976,Forest Road,15.1,81.0,11.9,1,0.5,15.1,15.1,15.1,755.7,0.0,0.0,72.0,3.1,0.04285714285714286,0.019981474129945744,1.125
9977,Forest Road,14.3,90.0,12.7,1,0.5,14.3,14.3,14.3,755.5,0.0,0.0,79.0,3.4,0.04942249240121581,0.018927862342819325,1.139240506329114
9978,Forest Road,14.0,92.0,12.7,1,0.5,14.0,14.1,14.1,755.3,0.0,0.0,91.0,3.91,0.035927051671732525,0.018535681186283598,1.010989010989011
9979,Forest Road,14.3,93.0,13.2,1,0.5,14.3,14.4,14.4,754.9,0.0,0.0,81.0,3.48,0.03209726443768997,0.01894290634521129,1.1481481481481481
9980,Forest Road,14.6,94.0,13.7,0,0.0,14.6,14.8,14.8,754.6,0.0,0.0,69.0,2.97,0.01805471124620061,0.019347998939835673,1.3623188405797102
9981,Forest Road,14.8,94.0,13.9,1,0.5,14.8,15.0,15.0,754.1,0.0,0.0,70.0,3.01,0.03610942249240122,0.019626044291208063,1.3428571428571427
9982,Forest Road,15.0,95.0,14.2,1,0.5,15.0,15.2,15.2,753.6,0.0,0.0,45.0,1.94,0.025531914893617023,0.019904458598726114,2.111111111111111
9983,Forest Road,15.1,94.0,14.1,1,0.5,15.1,15.3,15.3,753.3,0.0,0.0,55.0,2.37,0.02297872340425532,0.020045134740475243,1.709090909090909
9984,Forest Road,15.1,95.0,14.3,2,1.0,15.1,15.3,15.3,753.0,0.0,0.0,68.0,2.92,0.039756838905775076,0.0200531208499336,1.3970588235294117
9985,Forest Road,15.3,95.0,14.5,1,0.5,15.3,15.5,15.5,752.8,0.0,0.0,50.0,2.15,0.013313069908814588,0.02032412327311371,1.9
9986,Forest Road,15.5,95.0,14.7,1,0.5,15.5,15.7,15.7,752.3,0.0,0.0,69.0,2.97,0.02060790273556231,0.020603482653196864,1.3768115942028984
9987,Forest Road,15.7,95.0,14.9,1,0.5,15.7,15.9,15.9,752.0,0.0,0.0,57.0,2.45,0.0364741641337386,0.020877659574468084,1.6666666666666667
9988,Forest Road,15.8,96.0,15.1,1,0.5,15.8,16.1,16.1,751.5,0.0,0.0,63.0,2.71,0.046504559270516714,0.02102461743180306,1.5238095238095237
9989,Forest Road,15.9,95.0,15.1,2,1.0,15.9,16.2,16.2,751.2,0.0,0.0,87.0,3.74,0.015319148936170214,0.021166134185303515,1.0919540229885059
9990,Forest Road,16.0,95.0,15.2,2,1.0,16.0,16.3,16.3,750.8,0.0,0.0,92.0,3.96,0.004559270516717325,0.021310602024507193,1.0326086956521738
9991,Forest Road,15.9,95.0,15.1,1,0.5,15.9,16.2,16.2,750.5,0.0,0.0,41.0,1.76,0.01203647416413374,0.021185876082611594,2.317073170731707
9992,Forest Road,15.7,95.0,14.9,1,0.5,15.7,15.9,15.9,750.1,0.0,0.0,25.0,1.08,0.000547112462006079,0.020930542594320756,3.8
9993,Forest Road,15.7,95.0,14.9,1,0.5,15.7,15.9,15.9,749.8,0.0,0.0,34.0,1.46,0.000364741641337386,0.020938917044545213,2.7941176470588234
9994,Forest Road,15.6,95.0,14.8,1,0.5,15.6,15.8,15.8,749.4,0.0,0.0,10.0,0.43,0.000364741641337386,0.020816653322658127,9.5
9995,Forest Road,15.4,95.0,14.6,1,0.5,15.4,15.6,15.6,749.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.020558002936857563,inf
9996,Forest Road,15.4,95.0,14.6,0,0.0,15.4,15.6,15.6,748.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.020563493123247432,inf
9997,Forest Road,15.4,95.0,14.6,0,0.0,15.4,15.6,15.6,748.6,0.0,0.0,0.0,0.0,0.000364741641337386,0.020571733903286135,inf
9998,Forest Road,15.3,95.0,14.5,0,0.0,15.3,15.6,15.6,748.5,0.0,0.0,0.0,0.0,0.000364741641337386,0.020440881763527055,inf
9999,Forest Road,15.2,95.0,14.4,1,0.5,15.2,15.4,15.4,748.3,0.0,0.0,0.0,0.0,0.000364741641337386,0.020312708806628357,inf
10000,Forest Road,15.2,96.0,14.5,1,0.5,15.2,15.4,15.4,747.8,0.0,0.0,0.0,0.0,0.000364741641337386,0.020326290451992513,inf
10001,Forest Road,15.2,96.0,14.6,1,0.5,15.2,15.4,15.4,747.8,0.0,0.0,0.0,0.0,0.000364741641337386,0.020326290451992513,inf
10002,Forest Road,15.2,96.0,14.5,1,0.5,15.2,15.4,15.4,747.8,0.0,0.0,0.0,0.0,0.000364741641337386,0.020326290451992513,inf
10003,Forest Road,15.2,96.0,14.6,1,0.5,15.2,15.4,15.4,747.8,0.0,0.0,0.0,0.0,0.000364741641337386,0.020326290451992513,inf
10004,Forest Road,15.3,96.0,14.6,1,0.5,15.3,15.5,15.5,747.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.02046275244081851,inf
10005,Forest Road,15.3,96.0,14.6,1,0.5,15.3,15.5,15.5,747.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.02046275244081851,inf
10006,Forest Road,15.3,96.0,14.6,1,0.5,15.3,15.5,15.5,747.7,0.0,0.0,0.0,0.0,0.000364741641337386,0.02046275244081851,inf
10007,Forest Road,15.3,96.0,14.7,0,0.0,15.3,15.6,15.6,747.9,0.0,0.0,0.0,0.0,0.000364741641337386,0.02045728038507822,inf
10008,Forest Road,15.3,96.0,14.7,0,0.0,15.3,15.6,15.6,748.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.02044907778668805,inf
10009,Forest Road,15.2,96.0,14.5,1,0.5,15.2,15.4,15.4,748.1,0.0,0.0,0.0,0.0,0.000364741641337386,0.020318139286191684,inf
10010,Forest Road,15.2,96.0,14.5,1,0.5,15.2,15.4,15.4,748.2,0.0,0.0,0.0,0.0,0.000364741641337386,0.02031542368350708,inf
10011,Forest Road,15.1,96.0,14.5,1,0.5,15.1,15.3,15.3,748.3,0.0,0.0,0.0,0.0,0.000364741641337386,0.020179072564479487,inf
10012,Forest Road,14.9,95.0,14.2,1,0.5,14.9,15.2,15.2,748.5,0.0,0.0,0.0,0.0,0.000364741641337386,0.019906479625918506,inf
10013,Forest Road,15.0,96.0,14.4,1,0.5,15.0,15.2,15.2,748.6,0.0,0.0,0.0,0.0,0.000364741641337386,0.02003740315255143,inf
10014,Forest Road,15.0,96.0,14.4,1,0.5,15.0,15.2,15.2,748.8,0.0,0.0,0.0,0.0,0.000364741641337386,0.020032051282051284,inf
10015,Forest Road,14.9,95.0,14.2,1,0.5,14.9,15.2,15.2,748.9,0.0,0.0,0.0,0.0,0.000547112462006079,0.019895847242622514,inf
10016,Forest Road,14.9,96.0,14.3,1,0.5,14.9,15.2,15.2,749.1,0.0,0.0,1.0,0.04,0.013130699088145896,0.01989053530903751,96.0
10017,Forest Road,14.9,96.0,14.3,1,0.5,14.9,15.1,15.1,749.2,0.0,0.0,8.0,0.34,0.013313069908814588,0.01988788040576615,12.0
10018,Forest Road,15.0,95.0,14.2,1,0.5,15.0,15.2,15.2,749.4,0.0,0.0,27.0,1.16,0.027537993920972642,0.020016012810248198,3.5185185185185186
10019,Forest Road,14.9,94.0,13.9,1,0.5,14.9,15.1,15.1,749.6,0.0,0.0,35.0,1.51,0.05361702127659574,0.01987726787620064,2.6857142857142855
10020,Forest Road,15.1,95.0,14.3,1,0.5,15.1,15.3,15.3,749.8,0.0,0.0,65.0,2.8,0.03519756838905775,0.020138703654307817,1.4615384615384615
10021,Forest Road,15.3,93.0,14.2,2,1.0,15.3,15.4,15.4,750.1,0.0,0.0,112.0,4.82,0.04613981762917933,0.020397280362618318,0.8303571428571429
